rand_lat,rand_lng,closest_city,country,Temp,Humidity,Date,Wind Speed,Cloudiness
47.41239473562166,-74.00424440902083,saint-michel-des-saints,ca,75.84,57.0,06/17/2018,8.41,36.0
43.3803399156144,109.85477674988857,erenhot,cn,60.63,79.0,06/17/2018,15.01,92.0
47.251738733133976,-63.61626383744135,alberton,ca,48.2,61.0,06/17/2018,3.36,0.0
-5.061542925498188,-60.94940073907006,novo aripuana,br,83.22,73.0,06/17/2018,3.38,32.0
-19.70102910607082,-153.24103474273485,moerai,pf,72.51,100.0,06/17/2018,4.16,64.0
37.30322752138946,-75.3305351065353,virginia beach,us,91.4,62.0,06/17/2018,9.17,1.0
6.017589875343546,46.88085806053704,hobyo,so,76.29,80.0,06/17/2018,19.6,0.0
72.40797053961566,88.99503237745165,talnakh,ru,58.11,70.0,06/17/2018,2.26,0.0
-20.896453111383437,42.979879953926684,morondava,mg,70.8,91.0,06/17/2018,7.85,0.0
54.927539025362194,-124.06541941512182,fort saint james,ca,72.51,43.0,06/17/2018,3.94,0.0
30.39542482017552,92.78802347242095,lasa,cn,75.2,78.0,06/17/2018,10.29,20.0
49.21944265393316,102.94452372194127,bulgan,mn,46.14,90.0,06/17/2018,2.59,36.0
-37.09906884584966,-87.43748557135092,lebu,cl,47.49,84.0,06/17/2018,1.92,36.0
-41.21366692977182,-158.20495794009653,mataura,pf,33.99,92.0,06/17/2018,2.48,88.0
-27.565249866513746,-95.85798719511334,pisco,pe,66.2,77.0,06/17/2018,8.05,0.0
57.75918924462667,173.61681138789083,beringovskiy,ru,41.01,100.0,06/17/2018,2.15,92.0
41.47092028246965,8.585034939729354,ajaccio,fr,71.6,78.0,06/17/2018,4.7,90.0
-21.58210382700048,30.269318020192287,beitbridge,zw,55.86,91.0,06/17/2018,4.94,0.0
-22.717703153023265,44.909810790363224,sakaraha,mg,55.05,88.0,06/17/2018,3.6,0.0
-6.812109090719119,-60.59654935176981,manicore,br,81.87,70.0,06/17/2018,3.49,64.0
61.2673982027564,-170.4477073627611,provideniya,ru,46.4,100.0,06/17/2018,6.71,0.0
55.49385096735443,-5.240952334739035,lamlash,gb,57.2,93.0,06/17/2018,10.29,75.0
49.41354176861685,-26.70195714584142,lagoa,pt,77.0,44.0,06/17/2018,8.05,0.0
79.12124420023133,69.70204924343733,dikson,ru,32.73,97.0,06/17/2018,2.04,76.0
54.392914679547204,-6.821792714378546,monaghan,ie,59.0,87.0,06/17/2018,10.29,75.0
52.61858769876949,9.349023397304961,nienburg,de,64.4,55.0,06/17/2018,5.82,0.0
-52.244278813746725,3.4164333787864507,cape town,za,55.4,93.0,06/17/2018,11.41,75.0
55.92759916660441,116.65712409562082,taksimo,ru,50.37,76.0,06/17/2018,3.71,12.0
-31.50025026482509,55.48669896780467,saint-joseph,re,75.2,78.0,06/17/2018,0.69,0.0
47.24435383635472,-95.02865261071487,bemidji,us,68.0,88.0,06/17/2018,8.05,90.0
36.52028040094109,-123.92737689714369,half moon bay,us,73.4,52.0,06/17/2018,10.29,75.0
34.787751584317064,0.3677434199873346,sidi ali,dz,74.49,49.0,06/17/2018,3.27,0.0
24.188801135321555,127.86145015874638,itoman,jp,78.8,94.0,06/17/2018,2.24,75.0
75.1255883635811,-135.66923788111745,tuktoyaktuk,ca,35.6,100.0,06/17/2018,8.05,40.0
-19.98911542089192,155.66190081563155,yeppoon,au,50.0,39.0,06/17/2018,8.05,0.0
57.65641307668537,73.19671552351465,tevriz,ru,51.99,100.0,06/17/2018,2.59,92.0
23.58455835242384,-50.55909145555566,codrington,ag,44.52,63.0,06/17/2018,6.51,0.0
51.91307206788309,142.9267743316081,nogliki,ru,44.16,94.0,06/17/2018,10.54,88.0
52.09330945186838,103.81514936852955,bolshoy lug,ru,50.0,93.0,06/17/2018,4.47,0.0
7.422713897820401,51.53630088506185,eyl,so,79.26,77.0,06/17/2018,23.06,0.0
29.112677290517567,-17.35435021223492,santa cruz de la palma,es,68.0,77.0,06/17/2018,17.22,75.0
7.416404395049113,85.3161425143075,kalmunai,lk,75.93,93.0,06/17/2018,8.08,20.0
50.862554782847866,148.23454462253233,vostok,ru,57.75,99.0,06/17/2018,2.59,92.0
19.761023987862913,107.52961271830486,hong gai,vn,77.64,100.0,06/17/2018,2.48,88.0
0.9876383804808313,35.07602718191353,kitale,ke,55.77,92.0,06/17/2018,2.71,88.0
0.45051515638341755,-14.743419251513728,monrovia,lr,73.4,94.0,06/17/2018,5.82,75.0
-6.74568589723286,113.6647323954212,sumenep,id,81.33,98.0,06/17/2018,14.9,88.0
-28.27816320643791,-37.892095915945674,arraial do cabo,br,69.8,94.0,06/17/2018,3.36,75.0
-10.266235910558493,-49.269936628226844,palmas,br,86.91,40.0,06/17/2018,3.49,8.0
30.62351657711193,-2.775245398978143,adrar,dz,98.6,19.0,06/17/2018,9.17,0.0
17.530361428328916,123.067237713444,dicabisagan,ph,80.61,98.0,06/17/2018,11.1,56.0
-68.71227897859235,31.831285779590218,port elizabeth,za,89.6,37.0,06/17/2018,6.93,1.0
56.077939312753585,117.45768257160199,chara,ru,69.8,83.0,06/17/2018,2.93,20.0
53.558755913059684,154.527386934672,sobolevo,ru,63.51,73.0,06/17/2018,9.64,68.0
9.774357825823529,-91.99252624404708,san jose,gt,74.22,97.0,06/17/2018,1.7,92.0
38.994311379054636,18.321665215140257,tricase,it,69.8,88.0,06/17/2018,8.05,0.0
-81.34057993874711,119.61192965262126,albany,au,89.6,24.0,06/17/2018,3.15,40.0
47.78201040091912,172.99017258193032,nikolskoye,ru,64.4,68.0,06/17/2018,4.47,0.0
33.03878581799344,66.1454078820845,uruzgan,af,49.02,35.0,06/17/2018,0.02,0.0
12.02199867208519,76.66846914254938,nanjangud,in,68.82,95.0,06/17/2018,7.07,56.0
71.81388406161673,-1.1383910641860666,klaksvik,fo,50.0,93.0,06/17/2018,16.11,92.0
69.15776882423239,9.667801468471367,sorland,no,55.4,71.0,06/17/2018,13.87,75.0
4.815751449334471,-103.80389171130525,acapulco,mx,80.6,83.0,06/17/2018,4.7,90.0
30.175901486541974,-144.56163610049165,hilo,us,75.2,78.0,06/17/2018,4.7,90.0
1.1236949599874464,60.146132595793574,victoria,sc,80.6,94.0,06/17/2018,1.12,75.0
60.97471641231252,169.6285329301329,tilichiki,ru,51.54,76.0,06/17/2018,3.49,0.0
1.4109250052842128,158.45605546528282,namatanai,pg,80.79,100.0,06/17/2018,6.17,36.0
39.01606286003101,98.75143987267381,jiuquan,cn,50.37,70.0,06/17/2018,3.38,20.0
-71.50455769828768,171.72918865643152,bluff,nz,40.47,63.0,06/17/2018,8.63,0.0
31.58583665444702,-11.990838471251692,agadir,ma,68.0,68.0,06/17/2018,9.17,20.0
13.84833137464976,-104.44668751888258,lazaro cardenas,mx,87.8,25.0,06/17/2018,8.05,40.0
54.30397121133598,-123.08755336665503,prince george,ca,75.2,33.0,06/17/2018,8.05,1.0
3.7102559238180817,-119.27183048122666,san patricio,mx,52.44,61.0,06/17/2018,2.93,88.0
-2.8229496664046394,-55.526768628692224,juruti,br,83.94,59.0,06/17/2018,1.14,48.0
20.16963118602486,-8.430059226452101,atar,mr,83.58,27.0,06/17/2018,4.72,24.0
10.363399692262789,135.42470667717964,airai,pw,62.16,88.0,06/17/2018,2.04,24.0
44.70211219184563,-112.58515688319311,dillon,us,51.8,81.0,06/17/2018,18.34,90.0
40.24295981170161,19.053282631093253,orikum,al,75.57,96.0,06/17/2018,10.09,8.0
34.50993602470112,-148.07340264171688,kahului,us,84.2,69.0,06/17/2018,20.8,40.0
3.318878685513681,128.55250121820433,ternate,id,80.6,100.0,06/17/2018,3.36,75.0
-22.808040747018623,11.743475392796427,henties bay,na,54.69,100.0,06/17/2018,4.72,0.0
-46.08283860641259,-61.195679166393504,rawson,ar,59.64,51.0,06/17/2018,6.73,0.0
10.68843588304027,94.51274166942636,port blair,in,80.07,100.0,06/17/2018,25.19,92.0
52.706478927948865,135.55568856958791,imeni poliny osipenko,ru,53.97,99.0,06/17/2018,3.6,92.0
60.86366065935803,64.06225146627975,zelenoborsk,ru,58.02,89.0,06/17/2018,12.66,88.0
36.77441173187064,54.8368448325414,shahrud,ir,53.97,74.0,06/17/2018,2.37,12.0
14.590032502290157,-93.65322672942179,mapastepec,mx,78.9,77.0,06/17/2018,2.59,92.0
44.00996420476045,14.515789400989092,pag,hr,71.6,60.0,06/17/2018,4.7,0.0
15.763218094539823,38.31239097188083,asmara,er,69.99,50.0,06/17/2018,2.59,0.0
-42.74861266900159,164.58777325318454,te anau,nz,34.98,89.0,06/17/2018,2.37,92.0
77.35512902495131,171.44877956457304,pevek,ru,41.82,79.0,06/17/2018,0.58,0.0
35.05238191969441,67.19558248630528,panjab,af,36.96,78.0,06/17/2018,1.92,8.0
-18.500843392524573,-25.39211071742028,maceio,br,78.8,74.0,06/17/2018,6.93,40.0
18.760933947326436,-67.22482802745787,isabela,us,72.6,97.0,06/17/2018,2.37,12.0
40.75464031800962,-24.725115077630306,rabo de peixe,pt,69.8,83.0,06/17/2018,5.82,75.0
59.2767170328157,138.93552952959243,solnechnyy,ru,57.39,91.0,06/17/2018,3.38,68.0
-45.47023277156896,129.42485028033383,port lincoln,au,53.25,100.0,06/17/2018,5.28,92.0
11.303230557710393,72.48203952845361,kavaratti,in,83.94,98.0,06/17/2018,18.59,68.0
-3.6355132723931263,114.46694574599906,banjarmasin,id,74.76,100.0,06/17/2018,5.39,0.0
85.16741520068638,-76.3688499602951,qaanaaq,gl,32.46,98.0,06/17/2018,4.38,88.0
67.2341236408621,36.308556888481945,lovozero,ru,57.39,49.0,06/17/2018,2.04,80.0
-32.50438808175173,-79.36015590822541,constitucion,cl,82.4,28.0,06/17/2018,4.5,75.0
-32.997424830819924,140.5380837712462,broken hill,au,36.96,95.0,06/17/2018,8.75,0.0
1.913845430542139,28.327328566917572,wamba,cd,70.53,95.0,06/17/2018,2.26,44.0
18.961139442831254,63.709205961899244,sur,om,86.73,88.0,06/17/2018,4.38,0.0
1.9462552607143095,151.5983154450126,kavieng,pg,81.42,100.0,06/17/2018,8.41,12.0
-9.40941818853885,-78.2966421873076,casma,pe,63.6,97.0,06/17/2018,12.44,12.0
56.036433172864946,80.36334824798456,kargat,ru,57.75,97.0,06/17/2018,5.95,12.0
17.796624811512487,-15.08396342511071,nouakchott,mr,68.82,100.0,06/17/2018,16.58,0.0
47.48633118478884,107.61509797058693,ulaanbaatar,mn,41.0,93.0,06/17/2018,4.47,0.0
-3.4821654819928938,132.37264943006,tual,id,80.16,100.0,06/17/2018,15.46,80.0
62.21190227768042,154.07053468673018,dukat,ru,58.02,97.0,06/17/2018,1.81,68.0
-42.4207704384559,25.443283732996804,kruisfontein,za,59.01,89.0,06/17/2018,7.18,20.0
69.99353945484009,167.84678290242823,bilibino,ru,67.92,36.0,06/17/2018,2.48,80.0
55.40990533993201,-115.2419748761678,slave lake,ca,78.8,29.0,06/17/2018,10.29,1.0
0.912725820955032,-4.788243583037769,grand-lahou,ci,74.67,94.0,06/17/2018,7.52,88.0
-25.143300479812837,12.688198803436052,walvis bay,na,53.6,87.0,06/17/2018,4.7,0.0
47.25159819576609,43.784069860766465,zavetnoye,ru,64.14,31.0,06/17/2018,9.98,0.0
25.392445551405586,94.04349843830914,kohima,in,68.46,86.0,06/17/2018,1.92,68.0
-35.049531725562794,10.428369480492819,saldanha,za,70.08,66.0,06/17/2018,1.36,0.0
56.18144993148201,-155.15568381752433,kodiak,us,95.0,47.0,06/17/2018,17.22,20.0
30.49933571540906,76.416751463048,sirhind,in,71.25,98.0,06/17/2018,6.96,48.0
-29.0815771329464,-60.246681851142625,reconquista,ar,52.71,69.0,06/17/2018,3.15,0.0
68.60978322297717,-53.11652187485211,aasiaat,gl,34.89,100.0,06/17/2018,7.4,68.0
28.879412511687775,107.93887231661267,longhua,cn,73.4,88.0,06/17/2018,4.47,90.0
49.28909582256313,64.64813281337547,derzhavinsk,kz,48.84,53.0,06/17/2018,7.18,8.0
23.06375461713347,144.94527118396195,katsuura,jp,69.8,83.0,06/17/2018,5.82,75.0
44.540347948245824,-107.12124108363622,sheridan,us,75.2,68.0,06/17/2018,13.87,1.0
68.67399457050794,163.4371709490298,cherskiy,ru,45.51,59.0,06/17/2018,2.15,48.0
21.747900746640482,-62.13548751667726,the valley,ai,86.0,66.0,06/17/2018,5.82,20.0
16.359197810144394,19.61884888709872,faya,td,77.0,30.0,06/17/2018,3.36,0.0
61.44663744913194,97.49270239623286,baykit,ru,54.69,86.0,06/17/2018,2.48,0.0
24.092565063255023,-67.33201841334235,cockburn town,tc,81.51,100.0,06/17/2018,10.65,24.0
74.26270692526103,-172.24905542449346,lavrentiya,ru,38.22,93.0,06/17/2018,16.69,0.0
53.09777512897844,-24.952739592845404,grindavik,is,50.0,81.0,06/17/2018,11.41,75.0
-22.432166846095427,-73.12283447105295,tocopilla,cl,62.7,92.0,06/17/2018,2.71,8.0
-15.602053125645838,-155.8323592509865,faanui,pf,79.08,100.0,06/17/2018,2.48,12.0
-22.1051337175237,118.95179584199497,port hedland,au,62.6,42.0,06/17/2018,8.05,0.0
12.03941568127479,-77.92432525201023,tigre,pa,57.2,50.0,06/17/2018,6.93,0.0
27.356496936249314,-110.00975877199099,campo sesenta,mx,96.8,25.0,06/17/2018,6.93,5.0
46.0246454273495,109.1496218686762,darhan,mn,44.97,88.0,06/17/2018,2.71,0.0
-33.909684096584584,0.4170004312109086,luderitz,na,51.0,89.0,06/17/2018,4.16,0.0
69.00181940309935,-44.67090789039915,ilulissat,gl,42.8,60.0,06/17/2018,4.7,75.0
65.4511062030488,-116.33194614615738,yellowknife,ca,73.4,40.0,06/17/2018,5.82,40.0
16.196278023045792,22.14571335969714,biltine,td,79.44,46.0,06/17/2018,3.6,0.0
-78.7331776086644,37.45007529103509,port alfred,za,68.01,60.0,06/17/2018,12.33,20.0
77.03474437930953,30.9697493461847,berlevag,no,48.2,76.0,06/17/2018,4.7,75.0
61.0852407123804,108.6923197604782,yerbogachen,ru,56.85,93.0,06/17/2018,5.5,0.0
66.97741480817905,6.4175415756655525,sistranda,no,55.4,76.0,06/17/2018,5.82,40.0
40.14542951752671,148.1391890757639,nemuro,jp,51.72,99.0,06/17/2018,12.88,92.0
56.979104585014795,-130.98584356260227,ketchikan,us,68.0,64.0,06/17/2018,13.87,1.0
10.886532330459772,-91.1110112612449,acajutla,sv,86.0,79.0,06/17/2018,6.93,40.0
-6.357502536792438,118.23580151456326,galesong,id,71.6,94.0,06/17/2018,3.36,20.0
-15.12948381231476,-26.92825749754101,maragogi,br,75.48,86.0,06/17/2018,7.63,0.0
19.39552350663604,-107.04204278923916,tomatlan,mx,82.77,75.0,06/17/2018,5.61,56.0
45.56011958971237,157.59790428114746,severo-kurilsk,ru,40.29,100.0,06/17/2018,3.94,12.0
29.655078608190394,58.39462342197342,bam,ir,75.57,16.0,06/17/2018,7.18,0.0
22.94684183541426,-127.0034389670506,san quintin,mx,75.12,88.0,06/17/2018,7.85,76.0
53.198518923068036,64.46699078448859,borovskoy,kz,46.41,91.0,06/17/2018,2.59,56.0
-0.7934730343612983,140.7538109765212,vanimo,pg,84.48,100.0,06/17/2018,7.29,88.0
-37.76792945190138,177.42242457184364,opotiki,nz,58.38,100.0,06/17/2018,15.79,80.0
-63.641862216528835,-23.410334328321227,chuy,uy,49.92,91.0,06/17/2018,4.38,0.0
-48.898415605773096,79.815063455222,mahebourg,mu,75.2,83.0,06/17/2018,2.24,40.0
-8.757126266107761,123.22836782257644,maumere,id,79.26,100.0,06/17/2018,7.52,0.0
-38.10912897566107,-36.124429380164855,laguna,br,96.8,25.0,06/17/2018,6.93,5.0
70.45369747899977,-100.03401104739024,thompson,ca,68.0,49.0,06/17/2018,6.93,75.0
71.58907949181585,143.519475146866,belaya gora,ru,57.3,51.0,06/17/2018,7.07,32.0
-10.525898602050674,-36.30988506993367,piacabucu,br,76.02,82.0,06/17/2018,8.97,64.0
28.451605906325355,77.29747102713998,faridabad,in,86.0,70.0,06/17/2018,3.36,20.0
48.26060788192723,-108.39376155268658,havre,us,69.8,37.0,06/17/2018,11.41,20.0
-24.585951459491767,37.93011025592611,inhambane,mz,64.86,100.0,06/17/2018,6.4,0.0
13.011041968502653,-115.07087466152858,cabo san lucas,mx,87.8,51.0,06/17/2018,11.41,5.0
-18.39584058613974,-151.89526852623902,tevaitoa,pf,77.82,100.0,06/17/2018,7.18,0.0
-29.169101167444786,21.256601283587685,upington,za,45.87,41.0,06/17/2018,4.27,0.0
39.9199041587286,77.51646008708855,shache,cn,59.55,81.0,06/17/2018,1.59,0.0
16.848732293848784,55.90867954448473,salalah,om,82.4,88.0,06/17/2018,4.7,75.0
41.30839839850245,-59.95496156317341,port hawkesbury,ca,55.4,62.0,06/17/2018,8.05,1.0
9.982866400020058,-10.034852857668,tokonou,gn,69.81,93.0,06/17/2018,10.54,48.0
-3.2710094739554734,-40.77532701705536,granja,br,79.35,80.0,06/17/2018,11.99,80.0
57.2615176459031,-100.45967653193145,flin flon,ca,73.4,31.0,06/17/2018,9.17,75.0
-12.68397703835224,116.25913997473702,praya,id,66.2,100.0,06/17/2018,1.12,40.0
-42.44102931386208,143.68150248453776,burnie,au,50.01,100.0,06/17/2018,17.02,0.0
40.9990506440094,-94.64858103124587,maryville,us,95.0,49.0,06/17/2018,19.46,1.0
41.72864327911296,-70.38612676496572,sandwich,us,59.0,87.0,06/17/2018,16.11,80.0
22.196041561689256,7.650276592333029,arlit,ne,96.54,13.0,06/17/2018,6.51,100.0
-19.761202326195942,-154.48510985777506,avera,pf,91.4,55.0,06/17/2018,4.7,40.0
-20.93386834277355,-53.41433677684641,ribas do rio pardo,br,71.43,69.0,06/17/2018,5.5,12.0
32.581030776055144,-107.7414702161622,deming,us,80.6,25.0,06/17/2018,6.93,75.0
-27.646777072241512,-22.444504292945084,vila velha,br,82.4,74.0,06/17/2018,13.87,40.0
20.673227501214967,25.202239751442903,kutum,sd,83.67,28.0,06/17/2018,12.66,88.0
66.59801914163094,-132.7445445014059,inuvik,ca,53.6,63.0,06/17/2018,5.82,20.0
-60.194417395370344,173.68896212348153,kaitangata,nz,35.16,81.0,06/17/2018,2.59,88.0
31.29450978133103,57.617251288529076,ravar,ir,67.92,21.0,06/17/2018,3.83,0.0
6.203148228416168,-75.19649289355927,guatape,co,82.4,56.0,06/17/2018,11.41,75.0
-12.927497689929709,139.22858376570997,nhulunbuy,au,75.2,69.0,06/17/2018,13.87,90.0
63.62487084270984,-49.669507956618645,paamiut,gl,36.87,100.0,06/17/2018,10.65,76.0
31.2247861936424,-105.45533500010606,praxedis guerrero,mx,87.8,18.0,06/17/2018,5.17,20.0
66.26933940651242,-139.0685967286166,mayo,ca,71.6,35.0,06/17/2018,4.7,75.0
-2.448403818069977,19.241090337909498,inongo,cd,75.12,86.0,06/17/2018,3.27,8.0
60.00283425570507,-119.07795515860221,high level,ca,75.2,41.0,06/17/2018,5.82,75.0
16.572180630378526,36.89173611646933,wagar,sd,83.31,75.0,06/17/2018,5.61,48.0
-3.410124050314792,-25.45723538144088,cabedelo,br,78.8,78.0,06/17/2018,9.17,0.0
-5.415205281373929,-4.740465751641523,georgetown,sh,86.0,70.0,06/17/2018,11.41,40.0
64.87632638039418,-1.4684037940413361,brae,gb,51.8,81.0,06/17/2018,9.17,76.0
47.46124165379322,67.3231238347058,zhezkazgan,kz,56.58,93.0,06/17/2018,3.38,0.0
5.628236321230304,110.43859657084647,bintulu,my,77.0,100.0,06/17/2018,3.36,75.0
53.751005496473425,-61.86044467986163,havre-saint-pierre,ca,55.4,47.0,06/17/2018,12.75,1.0
28.020200220049276,-94.8677197168296,freeport,us,86.0,70.0,06/17/2018,5.06,75.0
42.459627112701185,124.8283806882751,xifeng,cn,61.44,93.0,06/17/2018,7.74,44.0
1.8706531213093314,-5.000336359829021,sassandra,ci,77.82,100.0,06/17/2018,15.23,88.0
-7.2768353343535495,18.00662057968495,kasongo-lunda,cd,71.52,54.0,06/17/2018,3.38,0.0
-1.1658476455579603,-36.13652031756587,aquiraz,br,82.4,74.0,06/17/2018,13.87,40.0
82.1637690988174,124.4698101182484,tiksi,ru,37.59,89.0,06/17/2018,4.05,8.0
1.7372159256429995,-100.24049892177148,puerto ayora,ec,78.8,65.0,06/17/2018,14.99,75.0
7.216892637345964,67.38127454043709,kulhudhuffushi,mv,82.95,100.0,06/17/2018,11.65,100.0
10.354413840445858,21.97320160351603,birao,cf,79.26,66.0,06/17/2018,3.94,48.0
8.671742264455204,113.2246759428939,balabac,ph,84.21,100.0,06/17/2018,9.42,8.0
59.39521725069201,14.000280666779645,kristinehamn,se,55.4,93.0,06/17/2018,10.29,92.0
40.52145157518669,-109.8426741527028,green river,us,62.6,63.0,06/17/2018,29.97,20.0
51.10235214615719,-44.713385910538676,torbay,ca,39.2,86.0,06/17/2018,9.17,75.0
30.059846595319954,-98.63491546017539,fredericksburg,us,89.6,66.0,06/17/2018,4.7,90.0
49.07405822428291,-79.13021278482705,la sarre,ca,74.58,74.0,06/17/2018,9.53,92.0
-1.1548665108675777,109.4357190841717,pontianak,id,79.89,96.0,06/17/2018,1.03,44.0
21.032233050310438,54.84144170082544,nizwa,om,75.21,22.0,06/17/2018,4.16,0.0
-19.02972312295202,149.07343925019086,bowen,au,50.0,93.0,06/17/2018,3.36,8.0
18.23088108339877,-56.26063731680787,saint-francois,gp,62.6,67.0,06/17/2018,5.82,0.0
75.48804569559985,176.4912378301022,leningradskiy,ru,33.9,94.0,06/17/2018,17.47,8.0
-20.14751288857532,34.188349932535175,beira,mz,62.6,82.0,06/17/2018,4.7,40.0
41.315204855817115,-79.10351778990727,warren,us,96.8,34.0,06/17/2018,9.17,40.0
-16.819917231589997,-69.06035574788993,desaguadero,pe,50.1,69.0,06/17/2018,4.16,0.0
-0.9476395070289811,96.96191473243954,sibolga,id,69.36,100.0,06/17/2018,1.36,64.0
67.1682346943222,-123.49179942053146,norman wells,ca,62.6,72.0,06/17/2018,14.99,75.0
48.66798038215691,144.977434816389,poronaysk,ru,49.02,98.0,06/17/2018,6.73,100.0
-24.163793892595166,154.292560245618,hervey bay,au,51.63,100.0,06/17/2018,14.23,0.0
49.09526746254991,37.83019852363029,borova,ua,69.8,88.0,06/17/2018,2.93,0.0
5.915495987546052,40.37553420227948,goba,et,54.42,94.0,06/17/2018,2.71,32.0
65.09682489336626,-43.35766315523091,qaqortoq,gl,44.6,92.0,06/17/2018,9.17,75.0
-6.5897235901677504,-53.836887821925274,sao felix do xingu,br,82.77,64.0,06/17/2018,3.71,24.0
72.53611762684054,-12.406455055925164,husavik,is,74.76,49.0,06/17/2018,15.23,24.0
39.915648857809714,-123.11275884345054,ukiah,us,77.0,36.0,06/17/2018,10.29,1.0
68.5527649211084,-166.34487109690312,nome,us,82.4,78.0,06/17/2018,14.99,90.0
25.44876980996402,20.69389329510173,jalu,ly,82.05,28.0,06/17/2018,14.23,0.0
-8.808946014387729,43.3328370157497,mitsamiouli,km,78.8,74.0,06/17/2018,5.82,20.0
56.666225831337044,40.83072327051039,novyye gorki,ru,63.87,71.0,06/17/2018,3.6,80.0
-4.1575245551917845,-125.10710378770185,atuona,pf,79.44,100.0,06/17/2018,19.26,80.0
15.001740814373605,-52.13230052397387,bathsheba,bb,84.2,70.0,06/17/2018,17.22,40.0
43.977071513464296,-69.91582496774755,topsham,us,62.6,82.0,06/17/2018,12.75,75.0
12.488571723560469,81.24621648644978,mamallapuram,in,87.8,70.0,06/17/2018,6.93,40.0
-37.24822374896917,138.29004987050666,victor harbor,au,44.6,87.0,06/17/2018,4.7,75.0
81.1177091139823,-143.20599851630013,aklavik,ca,53.6,77.0,06/17/2018,5.82,20.0
7.884179849308424,113.27036440544964,labuan,my,80.6,94.0,06/17/2018,1.12,75.0
13.787216811582425,99.74108940573325,tha maka,th,75.66,86.0,06/17/2018,6.17,48.0
-17.496579415003907,-166.84835297558365,alofi,nu,75.2,73.0,06/17/2018,10.29,40.0
28.559375889099258,103.9429576452867,yibin,cn,69.81,99.0,06/17/2018,2.71,88.0
67.12191946489008,85.91376362303663,igarka,ru,66.48,51.0,06/17/2018,9.98,64.0
-66.38126552068412,-54.564171468495545,ushuaia,ar,39.2,64.0,06/17/2018,9.53,20.0
-28.14868398324603,-51.74712729278639,sananduva,br,55.4,71.0,06/17/2018,3.83,0.0
23.116570446371483,-22.012351607331766,nouadhibou,mr,66.2,82.0,06/17/2018,17.22,0.0
1.38094711249326,40.098827793950534,wajir,ke,83.13,49.0,06/17/2018,12.66,100.0
67.54780047134435,128.716011092205,batagay-alyta,ru,40.92,98.0,06/17/2018,4.38,92.0
26.06134043366383,-109.76376508195533,ahome,mx,89.6,55.0,06/17/2018,18.34,5.0
10.182546386888149,84.13823573229774,trincomalee,lk,78.27,83.0,06/17/2018,18.25,64.0
-11.997181241136872,-68.31501825449953,cobija,bo,78.8,54.0,06/17/2018,8.05,0.0
23.22622176087968,58.381074220528745,ruwi,om,95.0,41.0,06/17/2018,2.24,0.0
-14.997654094735296,36.8429032618109,cuamba,mz,72.06,52.0,06/17/2018,7.4,92.0
12.12733043854577,12.211870342560331,damaturu,ng,81.51,73.0,06/17/2018,3.04,32.0
-5.8075587707756,37.23618560367228,gairo,tz,55.68,92.0,06/17/2018,4.72,0.0
-34.9510168950959,29.44043325406932,east london,za,73.95,84.0,06/17/2018,16.8,20.0
23.058689942621754,30.301314156151392,aswan,eg,88.98,19.0,06/17/2018,8.97,0.0
57.66573679200718,108.87211321429197,alekseyevsk,ru,59.1,69.0,06/17/2018,4.16,32.0
36.99251679124012,-137.71068398009677,fortuna,us,73.4,73.0,06/17/2018,2.24,0.0
